week_start,iso3,disease_code,entity_key,true_latent_outbreaks,detected_outbreaks,eventually_notified_outbreaks,true_ascertainment,true_suitability,usage,data_realism
2023-09-18,ISR,ASF,ISR|ASF,0,0,0,0.697,1.0272,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-18,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.6781,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-18,TUN,ASF,TUN|ASF,2,0,0,0.2465,1.1922,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-18,MAR,ASF,MAR|ASF,1,0,0,0.2465,1.0144,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,FRA,ASF,FRA|ASF,2,2,2,0.697,2.1029,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,DEU,ASF,DEU|ASF,2,2,2,0.697,1.9857,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,NLD,ASF,NLD|ASF,0,0,0,0.697,1.9506,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,BEL,ASF,BEL|ASF,5,4,4,0.697,2.0887,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,ITA,ASF,ITA|ASF,2,1,1,0.697,1.8861,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,ESP,ASF,ESP|ASF,4,3,3,0.697,1.7678,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,POL,ASF,POL|ASF,2,1,1,0.476,1.8268,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,HUN,ASF,HUN|ASF,4,2,2,0.476,1.8691,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,ROU,ASF,ROU|ASF,6,3,3,0.476,2.083,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,BGR,ASF,BGR|ASF,0,0,0,0.476,1.798,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,SRB,ASF,SRB|ASF,1,1,1,0.476,2.0575,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,UKR,ASF,UKR|ASF,0,0,0,0.2465,1.9888,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,MDA,ASF,MDA|ASF,2,0,0,0.2465,1.925,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,RUS,ASF,RUS|ASF,2,1,1,0.476,1.7725,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,TUR,ASF,TUR|ASF,0,0,0,0.476,1.5947,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,GEO,ASF,GEO|ASF,3,0,0,0.2465,1.935,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,ISR,ASF,ISR|ASF,0,0,0,0.697,1.0236,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.7209,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,TUN,ASF,TUN|ASF,2,0,0,0.2465,1.2037,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-09-25,MAR,ASF,MAR|ASF,1,0,0,0.2465,0.9902,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,FRA,ASF,FRA|ASF,1,1,1,0.697,1.9994,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,DEU,ASF,DEU|ASF,4,3,3,0.697,1.9209,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,NLD,ASF,NLD|ASF,1,1,1,0.697,1.9738,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,BEL,ASF,BEL|ASF,2,0,0,0.697,1.9409,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,ITA,ASF,ITA|ASF,1,1,1,0.697,1.949,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,ESP,ASF,ESP|ASF,3,3,3,0.697,1.7187,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,POL,ASF,POL|ASF,1,0,0,0.476,1.6515,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,HUN,ASF,HUN|ASF,1,1,1,0.476,1.8767,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,ROU,ASF,ROU|ASF,2,0,0,0.476,1.7473,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,BGR,ASF,BGR|ASF,3,1,1,0.476,1.7942,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,SRB,ASF,SRB|ASF,5,3,3,0.476,1.9691,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,UKR,ASF,UKR|ASF,1,0,0,0.2465,1.9718,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,MDA,ASF,MDA|ASF,3,0,0,0.2465,1.9395,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,RUS,ASF,RUS|ASF,4,2,2,0.476,1.7032,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,TUR,ASF,TUR|ASF,1,0,0,0.476,1.6579,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,GEO,ASF,GEO|ASF,0,0,0,0.2465,1.7066,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,ISR,ASF,ISR|ASF,0,0,0,0.697,1.0445,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.8001,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,TUN,ASF,TUN|ASF,0,0,0,0.2465,1.1123,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-02,MAR,ASF,MAR|ASF,0,0,0,0.2465,1.0362,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,FRA,ASF,FRA|ASF,0,0,0,0.697,1.9526,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,DEU,ASF,DEU|ASF,2,2,2,0.697,1.6283,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,NLD,ASF,NLD|ASF,2,2,2,0.697,1.8774,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,BEL,ASF,BEL|ASF,3,2,2,0.697,1.7549,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,ITA,ASF,ITA|ASF,2,2,2,0.697,1.8721,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,ESP,ASF,ESP|ASF,2,2,2,0.697,1.6469,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,POL,ASF,POL|ASF,0,0,0,0.476,1.5235,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,HUN,ASF,HUN|ASF,1,1,1,0.476,1.8623,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,ROU,ASF,ROU|ASF,2,1,1,0.476,1.6052,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,BGR,ASF,BGR|ASF,2,1,1,0.476,1.7859,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,SRB,ASF,SRB|ASF,4,1,1,0.476,1.902,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,UKR,ASF,UKR|ASF,1,0,0,0.2465,1.8763,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,MDA,ASF,MDA|ASF,4,1,1,0.2465,1.7667,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,RUS,ASF,RUS|ASF,1,0,0,0.476,1.5437,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,TUR,ASF,TUR|ASF,0,0,0,0.476,1.6377,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,GEO,ASF,GEO|ASF,1,0,0,0.2465,1.7086,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,ISR,ASF,ISR|ASF,0,0,0,0.697,1.0096,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.7424,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,TUN,ASF,TUN|ASF,3,1,1,0.2465,1.2355,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-09,MAR,ASF,MAR|ASF,2,0,0,0.2465,1.0688,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,FRA,ASF,FRA|ASF,3,2,2,0.697,1.72,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,DEU,ASF,DEU|ASF,0,0,0,0.697,1.2192,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,NLD,ASF,NLD|ASF,1,0,0,0.697,1.5941,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,BEL,ASF,BEL|ASF,2,1,1,0.697,1.6736,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,ITA,ASF,ITA|ASF,3,2,2,0.697,1.7462,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,ESP,ASF,ESP|ASF,3,2,2,0.697,1.644,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,POL,ASF,POL|ASF,2,1,1,0.476,1.2197,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,HUN,ASF,HUN|ASF,1,1,1,0.476,1.6126,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,ROU,ASF,ROU|ASF,1,0,0,0.476,1.7347,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,BGR,ASF,BGR|ASF,4,2,2,0.476,1.7838,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,SRB,ASF,SRB|ASF,1,0,0,0.476,1.7921,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,UKR,ASF,UKR|ASF,1,0,0,0.2465,1.6704,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,MDA,ASF,MDA|ASF,3,1,1,0.2465,1.4369,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,RUS,ASF,RUS|ASF,2,2,2,0.476,1.4212,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,TUR,ASF,TUR|ASF,1,0,0,0.476,1.6278,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,GEO,ASF,GEO|ASF,2,1,1,0.2465,1.7206,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,ISR,ASF,ISR|ASF,0,0,0,0.697,1.0263,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.7791,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,TUN,ASF,TUN|ASF,1,0,0,0.2465,1.2336,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-16,MAR,ASF,MAR|ASF,0,0,0,0.2465,1.0409,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,FRA,ASF,FRA|ASF,0,0,0,0.697,1.5169,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,DEU,ASF,DEU|ASF,2,1,1,0.697,1.1509,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,NLD,ASF,NLD|ASF,2,1,1,0.697,1.3176,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,BEL,ASF,BEL|ASF,2,0,0,0.697,1.527,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,ITA,ASF,ITA|ASF,2,2,2,0.697,1.5896,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,ESP,ASF,ESP|ASF,2,2,2,0.697,1.4552,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,POL,ASF,POL|ASF,1,0,0,0.476,1.069,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,HUN,ASF,HUN|ASF,1,0,0,0.476,1.5047,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,ROU,ASF,ROU|ASF,1,1,1,0.476,1.5853,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,BGR,ASF,BGR|ASF,1,1,1,0.476,1.6211,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,SRB,ASF,SRB|ASF,1,0,0,0.476,1.6105,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,UKR,ASF,UKR|ASF,0,0,0,0.2465,1.5273,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,MDA,ASF,MDA|ASF,0,0,0,0.2465,1.4029,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,RUS,ASF,RUS|ASF,1,0,0,0.476,1.2223,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,TUR,ASF,TUR|ASF,2,1,1,0.476,1.4058,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,GEO,ASF,GEO|ASF,2,0,0,0.2465,1.4403,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,ISR,ASF,ISR|ASF,0,0,0,0.697,0.8816,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.8,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,TUN,ASF,TUN|ASF,2,0,0,0.2465,1.1106,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-23,MAR,ASF,MAR|ASF,0,0,0,0.2465,1.0219,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,FRA,ASF,FRA|ASF,0,0,0,0.697,1.2998,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,DEU,ASF,DEU|ASF,0,0,0,0.697,1.023,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,NLD,ASF,NLD|ASF,2,2,2,0.697,1.008,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,BEL,ASF,BEL|ASF,1,1,1,0.697,1.3071,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,ITA,ASF,ITA|ASF,1,0,0,0.697,1.2219,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,ESP,ASF,ESP|ASF,0,0,0,0.697,1.1905,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,POL,ASF,POL|ASF,1,0,0,0.476,0.7454,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,HUN,ASF,HUN|ASF,0,0,0,0.476,1.3507,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,ROU,ASF,ROU|ASF,1,1,1,0.476,1.294,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,BGR,ASF,BGR|ASF,2,1,1,0.476,1.2645,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,SRB,ASF,SRB|ASF,0,0,0,0.476,1.4826,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,UKR,ASF,UKR|ASF,1,0,0,0.2465,1.4253,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,MDA,ASF,MDA|ASF,0,0,0,0.2465,1.1418,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,RUS,ASF,RUS|ASF,0,0,0,0.476,0.7559,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,TUR,ASF,TUR|ASF,3,1,1,0.476,1.2578,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,GEO,ASF,GEO|ASF,0,0,0,0.2465,1.4018,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,ISR,ASF,ISR|ASF,0,0,0,0.697,0.9381,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.783,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,TUN,ASF,TUN|ASF,0,0,0,0.2465,1.0565,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-10-30,MAR,ASF,MAR|ASF,0,0,0,0.2465,0.9325,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,FRA,ASF,FRA|ASF,0,0,0,0.697,0.9989,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,DEU,ASF,DEU|ASF,0,0,0,0.697,0.8382,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,NLD,ASF,NLD|ASF,0,0,0,0.697,0.7234,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,BEL,ASF,BEL|ASF,1,1,1,0.697,0.9893,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,ITA,ASF,ITA|ASF,0,0,0,0.697,0.9463,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,ESP,ASF,ESP|ASF,0,0,0,0.697,0.9387,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,POL,ASF,POL|ASF,0,0,0,0.476,0.6605,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,HUN,ASF,HUN|ASF,0,0,0,0.476,1.1438,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,ROU,ASF,ROU|ASF,0,0,0,0.476,0.8731,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,BGR,ASF,BGR|ASF,0,0,0,0.476,1.1329,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,SRB,ASF,SRB|ASF,2,0,0,0.476,1.2645,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,UKR,ASF,UKR|ASF,0,0,0,0.2465,1.1011,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,MDA,ASF,MDA|ASF,0,0,0,0.2465,0.8207,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,RUS,ASF,RUS|ASF,0,0,0,0.476,0.5899,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,TUR,ASF,TUR|ASF,1,1,1,0.476,0.9517,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,GEO,ASF,GEO|ASF,1,0,0,0.2465,1.0826,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,ISR,ASF,ISR|ASF,1,1,1,0.697,0.8203,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.7479,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,TUN,ASF,TUN|ASF,0,0,0,0.2465,1.0518,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-06,MAR,ASF,MAR|ASF,0,0,0,0.2465,0.7724,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,FRA,ASF,FRA|ASF,1,1,1,0.697,1.0173,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,DEU,ASF,DEU|ASF,0,0,0,0.697,0.7991,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,NLD,ASF,NLD|ASF,0,0,0,0.697,0.4141,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,BEL,ASF,BEL|ASF,0,0,0,0.697,0.7446,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,ITA,ASF,ITA|ASF,0,0,0,0.697,0.8018,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,ESP,ASF,ESP|ASF,1,1,1,0.697,0.8746,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,POL,ASF,POL|ASF,0,0,0,0.476,0.5942,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,HUN,ASF,HUN|ASF,1,1,1,0.476,0.8189,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,ROU,ASF,ROU|ASF,1,0,0,0.476,1.0342,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,BGR,ASF,BGR|ASF,2,1,1,0.476,1.1407,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,SRB,ASF,SRB|ASF,2,0,0,0.476,0.8884,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,UKR,ASF,UKR|ASF,0,0,0,0.2465,0.9462,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,MDA,ASF,MDA|ASF,0,0,0,0.2465,0.645,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,RUS,ASF,RUS|ASF,0,0,0,0.476,0.3101,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,TUR,ASF,TUR|ASF,2,2,2,0.476,0.7942,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,GEO,ASF,GEO|ASF,1,1,1,0.2465,1.1814,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,ISR,ASF,ISR|ASF,0,0,0,0.697,0.8107,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.711,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,TUN,ASF,TUN|ASF,0,0,0,0.2465,0.9188,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-13,MAR,ASF,MAR|ASF,0,0,0,0.2465,0.5794,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,FRA,ASF,FRA|ASF,0,0,0,0.697,0.6169,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,DEU,ASF,DEU|ASF,0,0,0,0.697,0.5099,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,NLD,ASF,NLD|ASF,1,1,1,0.697,0.3446,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,BEL,ASF,BEL|ASF,1,1,1,0.697,0.4289,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,ITA,ASF,ITA|ASF,1,1,1,0.697,0.7984,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,ESP,ASF,ESP|ASF,0,0,0,0.697,0.9053,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,POL,ASF,POL|ASF,0,0,0,0.476,0.4216,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,HUN,ASF,HUN|ASF,1,0,0,0.476,0.6035,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,ROU,ASF,ROU|ASF,0,0,0,0.476,0.7553,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,BGR,ASF,BGR|ASF,1,0,0,0.476,0.9163,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,SRB,ASF,SRB|ASF,1,1,1,0.476,0.7,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,UKR,ASF,UKR|ASF,0,0,0,0.2465,0.9008,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,MDA,ASF,MDA|ASF,0,0,0,0.2465,0.3594,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,RUS,ASF,RUS|ASF,0,0,0,0.476,0.1629,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,TUR,ASF,TUR|ASF,0,0,0,0.476,0.7252,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,GEO,ASF,GEO|ASF,1,1,1,0.2465,1.1953,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,ISR,ASF,ISR|ASF,1,1,1,0.697,0.7901,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.5383,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,TUN,ASF,TUN|ASF,0,0,0,0.2465,0.7943,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-20,MAR,ASF,MAR|ASF,0,0,0,0.2465,0.5748,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,FRA,ASF,FRA|ASF,0,0,0,0.697,0.4893,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,DEU,ASF,DEU|ASF,0,0,0,0.697,0.311,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,NLD,ASF,NLD|ASF,0,0,0,0.697,0.2401,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,BEL,ASF,BEL|ASF,0,0,0,0.697,0.2764,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,ITA,ASF,ITA|ASF,0,0,0,0.697,0.5586,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,ESP,ASF,ESP|ASF,0,0,0,0.697,0.7496,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,POL,ASF,POL|ASF,0,0,0,0.476,0.3265,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,HUN,ASF,HUN|ASF,0,0,0,0.476,0.4849,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,ROU,ASF,ROU|ASF,0,0,0,0.476,0.4134,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,BGR,ASF,BGR|ASF,1,1,1,0.476,0.5517,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,SRB,ASF,SRB|ASF,2,1,1,0.476,0.5546,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,UKR,ASF,UKR|ASF,0,0,0,0.2465,0.4934,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,MDA,ASF,MDA|ASF,0,0,0,0.2465,0.3943,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,RUS,ASF,RUS|ASF,0,0,0,0.476,0.1323,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,TUR,ASF,TUR|ASF,0,0,0,0.476,0.6175,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,GEO,ASF,GEO|ASF,0,0,0,0.2465,0.8604,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,ISR,ASF,ISR|ASF,0,0,0,0.697,0.7106,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,EGY,ASF,EGY|ASF,0,0,0,0.2465,0.5792,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,TUN,ASF,TUN|ASF,0,0,0,0.2465,0.8269,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2023-11-27,MAR,ASF,MAR|ASF,0,0,0,0.2465,0.6169,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
