week_start,iso3,t2m_mean_c,t2m_min_c,t2m_max_c,total_precipitation_mm,relative_humidity_pct,wind_speed_10m_ms,aggregation,release_lag_days,data_realism
2025-06-16,BGR,21.363,16.763,26.463,26.005,58.44,3.52,country_area_weighted_mean,6,synthetic
2025-06-16,SRB,18.864,14.264,23.964,24.984,61.68,3.5,country_area_weighted_mean,6,synthetic
2025-06-16,UKR,19.808,15.208,24.908,18.984,58.06,3.38,country_area_weighted_mean,6,synthetic
2025-06-16,MDA,20.199,15.599,25.299,23.646,59.11,3.473,country_area_weighted_mean,6,synthetic
2025-06-16,RUS,18.466,13.866,23.566,21.128,58.51,3.423,country_area_weighted_mean,6,synthetic
2025-06-16,TUR,22.935,18.335,28.035,20.338,53.49,3.407,country_area_weighted_mean,6,synthetic
2025-06-16,GEO,22.633,18.033,27.733,25.633,60.17,3.513,country_area_weighted_mean,6,synthetic
2025-06-16,ISR,24.995,20.395,30.095,16.107,54.91,3.322,country_area_weighted_mean,6,synthetic
2025-06-16,EGY,24.878,20.278,29.978,15.135,50.01,3.303,country_area_weighted_mean,6,synthetic
2025-06-16,TUN,22.577,17.977,27.677,29.11,61.49,3.582,country_area_weighted_mean,6,synthetic
2025-06-16,MAR,23.004,18.404,28.104,20.94,55.99,3.419,country_area_weighted_mean,6,synthetic
2025-06-23,FRA,21.718,17.118,26.818,22.442,53.69,3.449,country_area_weighted_mean,6,synthetic
2025-06-23,DEU,23.645,19.045,28.745,15.769,53.87,3.315,country_area_weighted_mean,6,synthetic
2025-06-23,NLD,17.752,13.152,22.852,17.625,57.27,3.353,country_area_weighted_mean,6,synthetic
2025-06-23,BEL,19.893,15.293,24.993,17.409,56.58,3.348,country_area_weighted_mean,6,synthetic
2025-06-23,ITA,21.691,17.091,26.791,22.593,57.91,3.452,country_area_weighted_mean,6,synthetic
2025-06-23,ESP,23.641,19.041,28.741,31.929,59.38,3.639,country_area_weighted_mean,6,synthetic
2025-06-23,POL,21.79,17.19,26.89,37.333,60.87,3.747,country_area_weighted_mean,6,synthetic
2025-06-23,HUN,21.774,17.174,26.874,33.263,55.37,3.665,country_area_weighted_mean,6,synthetic
2025-06-23,ROU,21.98,17.38,27.08,21.383,51.34,3.428,country_area_weighted_mean,6,synthetic
2025-06-23,BGR,21.926,17.326,27.026,34.274,58.0,3.685,country_area_weighted_mean,6,synthetic
2025-06-23,SRB,19.294,14.694,24.394,20.824,54.27,3.416,country_area_weighted_mean,6,synthetic
2025-06-23,UKR,22.0,17.4,27.1,11.729,53.25,3.235,country_area_weighted_mean,6,synthetic
2025-06-23,MDA,22.891,18.291,27.991,31.738,60.32,3.635,country_area_weighted_mean,6,synthetic
2025-06-23,RUS,20.585,15.985,25.685,29.788,62.2,3.596,country_area_weighted_mean,6,synthetic
2025-06-23,TUR,25.411,20.811,30.511,18.403,53.34,3.368,country_area_weighted_mean,6,synthetic
2025-06-23,GEO,22.867,18.267,27.967,22.774,60.8,3.455,country_area_weighted_mean,6,synthetic
2025-06-23,ISR,25.505,20.905,30.605,24.459,54.42,3.489,country_area_weighted_mean,6,synthetic
2025-06-23,EGY,22.983,18.383,28.083,10.09,48.16,3.202,country_area_weighted_mean,6,synthetic
2025-06-23,TUN,22.837,18.237,27.937,15.089,51.55,3.302,country_area_weighted_mean,6,synthetic
2025-06-23,MAR,22.678,18.078,27.778,18.625,52.22,3.372,country_area_weighted_mean,6,synthetic
2025-06-30,FRA,22.04,17.44,27.14,14.341,51.01,3.287,country_area_weighted_mean,6,synthetic
2025-06-30,DEU,24.668,20.068,29.768,17.673,54.93,3.353,country_area_weighted_mean,6,synthetic
2025-06-30,NLD,19.852,15.252,24.952,16.731,57.17,3.335,country_area_weighted_mean,6,synthetic
2025-06-30,BEL,21.704,17.104,26.804,13.481,55.78,3.27,country_area_weighted_mean,6,synthetic
2025-06-30,ITA,23.533,18.933,28.633,20.778,57.97,3.416,country_area_weighted_mean,6,synthetic
2025-06-30,ESP,23.975,19.375,29.075,17.74,55.19,3.355,country_area_weighted_mean,6,synthetic
2025-06-30,POL,21.162,16.562,26.262,24.615,55.84,3.492,country_area_weighted_mean,6,synthetic
2025-06-30,HUN,22.277,17.677,27.377,26.318,58.13,3.526,country_area_weighted_mean,6,synthetic
2025-06-30,ROU,22.38,17.78,27.48,14.16,51.04,3.283,country_area_weighted_mean,6,synthetic
2025-06-30,BGR,23.034,18.434,28.134,21.17,53.29,3.423,country_area_weighted_mean,6,synthetic
2025-06-30,SRB,20.365,15.765,25.465,29.724,56.18,3.594,country_area_weighted_mean,6,synthetic
2025-06-30,UKR,23.649,19.049,28.749,16.938,54.62,3.339,country_area_weighted_mean,6,synthetic
2025-06-30,MDA,22.773,18.173,27.873,29.478,58.98,3.59,country_area_weighted_mean,6,synthetic
2025-06-30,RUS,21.944,17.344,27.044,34.616,54.45,3.692,country_area_weighted_mean,6,synthetic
2025-06-30,TUR,26.912,22.312,32.012,14.973,55.26,3.299,country_area_weighted_mean,6,synthetic
2025-06-30,GEO,23.449,18.849,28.549,15.275,57.91,3.306,country_area_weighted_mean,6,synthetic
2025-06-30,ISR,27.19,22.59,32.29,16.143,53.95,3.323,country_area_weighted_mean,6,synthetic
2025-06-30,EGY,25.52,20.92,30.62,20.414,51.68,3.408,country_area_weighted_mean,6,synthetic
2025-06-30,TUN,25.579,20.979,30.679,15.422,53.1,3.308,country_area_weighted_mean,6,synthetic
2025-06-30,MAR,24.229,19.629,29.329,22.371,52.04,3.447,country_area_weighted_mean,6,synthetic
2025-07-07,FRA,25.577,20.977,30.677,14.156,51.2,3.283,country_area_weighted_mean,6,synthetic
2025-07-07,DEU,23.829,19.229,28.929,20.728,58.53,3.415,country_area_weighted_mean,6,synthetic
2025-07-07,NLD,22.676,18.076,27.776,13.661,55.39,3.273,country_area_weighted_mean,6,synthetic
2025-07-07,BEL,21.576,16.976,26.676,17.101,53.4,3.342,country_area_weighted_mean,6,synthetic
2025-07-07,ITA,24.867,20.267,29.967,15.133,60.29,3.303,country_area_weighted_mean,6,synthetic
2025-07-07,ESP,24.245,19.645,29.345,12.39,52.49,3.248,country_area_weighted_mean,6,synthetic
2025-07-07,POL,22.825,18.225,27.925,23.679,55.82,3.474,country_area_weighted_mean,6,synthetic
2025-07-07,HUN,24.151,19.551,29.251,16.701,56.04,3.334,country_area_weighted_mean,6,synthetic
2025-07-07,ROU,23.402,18.802,28.502,16.547,52.89,3.331,country_area_weighted_mean,6,synthetic
2025-07-07,BGR,23.534,18.934,28.634,16.376,52.51,3.328,country_area_weighted_mean,6,synthetic
2025-07-07,SRB,22.793,18.193,27.893,26.408,57.5,3.528,country_area_weighted_mean,6,synthetic
2025-07-07,UKR,24.236,19.636,29.336,17.653,55.44,3.353,country_area_weighted_mean,6,synthetic
2025-07-07,MDA,25.01,20.41,30.11,20.223,54.96,3.404,country_area_weighted_mean,6,synthetic
2025-07-07,RUS,23.176,18.576,28.276,30.593,50.92,3.612,country_area_weighted_mean,6,synthetic
2025-07-07,TUR,26.822,22.222,31.922,13.296,53.31,3.266,country_area_weighted_mean,6,synthetic
2025-07-07,GEO,23.625,19.025,28.725,30.622,60.03,3.612,country_area_weighted_mean,6,synthetic
2025-07-07,ISR,25.518,20.918,30.618,16.018,55.89,3.32,country_area_weighted_mean,6,synthetic
2025-07-07,EGY,26.275,21.675,31.375,22.04,53.81,3.441,country_area_weighted_mean,6,synthetic
2025-07-07,TUN,24.293,19.693,29.393,9.212,57.97,3.184,country_area_weighted_mean,6,synthetic
2025-07-07,MAR,26.001,21.401,31.101,15.703,53.66,3.314,country_area_weighted_mean,6,synthetic
2025-07-14,FRA,25.175,20.575,30.275,24.223,52.25,3.484,country_area_weighted_mean,6,synthetic
2025-07-14,DEU,24.271,19.671,29.371,13.852,54.44,3.277,country_area_weighted_mean,6,synthetic
2025-07-14,NLD,22.956,18.356,28.056,10.928,53.81,3.219,country_area_weighted_mean,6,synthetic
2025-07-14,BEL,23.599,18.999,28.699,18.542,55.31,3.371,country_area_weighted_mean,6,synthetic
2025-07-14,ITA,25.101,20.501,30.201,11.076,60.35,3.222,country_area_weighted_mean,6,synthetic
2025-07-14,ESP,24.211,19.611,29.311,8.95,53.28,3.179,country_area_weighted_mean,6,synthetic
2025-07-14,POL,23.343,18.743,28.443,17.705,50.16,3.354,country_area_weighted_mean,6,synthetic
2025-07-14,HUN,25.89,21.29,30.99,13.17,49.72,3.263,country_area_weighted_mean,6,synthetic
2025-07-14,ROU,23.253,18.653,28.353,13.069,49.55,3.261,country_area_weighted_mean,6,synthetic
2025-07-14,BGR,24.145,19.545,29.245,16.984,46.17,3.34,country_area_weighted_mean,6,synthetic
2025-07-14,SRB,23.594,18.994,28.694,15.164,56.83,3.303,country_area_weighted_mean,6,synthetic
2025-07-14,UKR,25.349,20.749,30.449,20.166,55.06,3.403,country_area_weighted_mean,6,synthetic
2025-07-14,MDA,23.122,18.522,28.222,14.416,58.44,3.288,country_area_weighted_mean,6,synthetic
2025-07-14,RUS,23.879,19.279,28.979,16.878,54.73,3.338,country_area_weighted_mean,6,synthetic
2025-07-14,TUR,27.847,23.247,32.947,14.593,52.8,3.292,country_area_weighted_mean,6,synthetic
2025-07-14,GEO,25.005,20.405,30.105,39.35,61.73,3.787,country_area_weighted_mean,6,synthetic
2025-07-14,ISR,25.941,21.341,31.041,12.937,54.71,3.259,country_area_weighted_mean,6,synthetic
2025-07-14,EGY,29.342,24.742,34.442,14.983,51.37,3.3,country_area_weighted_mean,6,synthetic
2025-07-14,TUN,26.669,22.069,31.769,8.51,52.73,3.17,country_area_weighted_mean,6,synthetic
2025-07-14,MAR,27.699,23.099,32.799,16.158,55.75,3.323,country_area_weighted_mean,6,synthetic
2025-07-21,FRA,27.167,22.567,32.267,26.246,51.62,3.525,country_area_weighted_mean,6,synthetic
2025-07-21,DEU,23.168,18.568,28.268,14.835,51.87,3.297,country_area_weighted_mean,6,synthetic
2025-07-21,NLD,23.905,19.305,29.005,19.086,56.37,3.382,country_area_weighted_mean,6,synthetic
2025-07-21,BEL,25.392,20.792,30.492,13.638,52.87,3.273,country_area_weighted_mean,6,synthetic
2025-07-21,ITA,25.55,20.95,30.65,8.791,53.34,3.176,country_area_weighted_mean,6,synthetic
2025-07-21,ESP,25.871,21.271,30.971,12.3,53.73,3.246,country_area_weighted_mean,6,synthetic
2025-07-21,POL,21.998,17.398,27.098,14.906,56.57,3.298,country_area_weighted_mean,6,synthetic
2025-07-21,HUN,24.508,19.908,29.608,14.028,51.16,3.281,country_area_weighted_mean,6,synthetic
2025-07-21,ROU,24.375,19.775,29.475,18.656,53.27,3.373,country_area_weighted_mean,6,synthetic
2025-07-21,BGR,26.147,21.547,31.247,17.284,50.5,3.346,country_area_weighted_mean,6,synthetic
2025-07-21,SRB,20.367,15.767,25.467,9.806,52.48,3.196,country_area_weighted_mean,6,synthetic
2025-07-21,UKR,25.591,20.991,30.691,18.106,51.53,3.362,country_area_weighted_mean,6,synthetic
2025-07-21,MDA,24.003,19.403,29.103,14.754,52.87,3.295,country_area_weighted_mean,6,synthetic
2025-07-21,RUS,23.303,18.703,28.403,14.503,53.95,3.29,country_area_weighted_mean,6,synthetic
2025-07-21,TUR,27.865,23.265,32.965,21.492,56.05,3.43,country_area_weighted_mean,6,synthetic
2025-07-21,GEO,25.957,21.357,31.057,26.414,57.39,3.528,country_area_weighted_mean,6,synthetic
2025-07-21,ISR,25.784,21.184,30.884,11.346,54.78,3.227,country_area_weighted_mean,6,synthetic
2025-07-21,EGY,28.254,23.654,33.354,17.358,55.31,3.347,country_area_weighted_mean,6,synthetic
2025-07-21,TUN,28.658,24.058,33.758,14.349,50.76,3.287,country_area_weighted_mean,6,synthetic
2025-07-21,MAR,26.977,22.377,32.077,11.829,57.38,3.237,country_area_weighted_mean,6,synthetic
2025-07-28,FRA,26.004,21.404,31.104,21.159,54.68,3.423,country_area_weighted_mean,6,synthetic
2025-07-28,DEU,22.62,18.02,27.72,14.164,58.8,3.283,country_area_weighted_mean,6,synthetic
2025-07-28,NLD,22.883,18.283,27.983,16.991,54.17,3.34,country_area_weighted_mean,6,synthetic
2025-07-28,BEL,24.235,19.635,29.335,16.545,57.46,3.331,country_area_weighted_mean,6,synthetic
2025-07-28,ITA,27.091,22.491,32.191,13.437,52.68,3.269,country_area_weighted_mean,6,synthetic
2025-07-28,ESP,27.25,22.65,32.35,14.541,57.03,3.291,country_area_weighted_mean,6,synthetic
2025-07-28,POL,23.528,18.928,28.628,15.292,54.26,3.306,country_area_weighted_mean,6,synthetic
2025-07-28,HUN,23.697,19.097,28.797,9.957,54.77,3.199,country_area_weighted_mean,6,synthetic
2025-07-28,ROU,25.442,20.842,30.542,11.047,50.48,3.221,country_area_weighted_mean,6,synthetic
2025-07-28,BGR,26.032,21.432,31.132,18.626,51.57,3.373,country_area_weighted_mean,6,synthetic
2025-07-28,SRB,22.263,17.663,27.363,18.595,52.59,3.372,country_area_weighted_mean,6,synthetic
2025-07-28,UKR,26.915,22.315,32.015,16.613,56.31,3.332,country_area_weighted_mean,6,synthetic
2025-07-28,MDA,23.572,18.972,28.672,15.581,53.51,3.312,country_area_weighted_mean,6,synthetic
2025-07-28,RUS,24.567,19.967,29.667,19.122,53.01,3.382,country_area_weighted_mean,6,synthetic
2025-07-28,TUR,26.908,22.308,32.008,22.161,57.07,3.443,country_area_weighted_mean,6,synthetic
2025-07-28,GEO,26.084,21.484,31.184,21.445,55.3,3.429,country_area_weighted_mean,6,synthetic
2025-07-28,ISR,26.525,21.925,31.625,10.457,55.67,3.209,country_area_weighted_mean,6,synthetic
2025-07-28,EGY,28.687,24.087,33.787,12.188,52.51,3.244,country_area_weighted_mean,6,synthetic
2025-07-28,TUN,29.621,25.021,34.721,15.334,49.32,3.307,country_area_weighted_mean,6,synthetic
2025-07-28,MAR,28.119,23.519,33.219,10.736,53.87,3.215,country_area_weighted_mean,6,synthetic
2025-08-04,FRA,24.638,20.038,29.738,29.392,56.82,3.588,country_area_weighted_mean,6,synthetic
2025-08-04,DEU,23.182,18.582,28.282,16.541,60.97,3.331,country_area_weighted_mean,6,synthetic
2025-08-04,NLD,24.152,19.552,29.252,17.48,50.53,3.35,country_area_weighted_mean,6,synthetic
2025-08-04,BEL,25.092,20.492,30.192,15.588,53.7,3.312,country_area_weighted_mean,6,synthetic
2025-08-04,ITA,27.496,22.896,32.596,11.911,47.6,3.238,country_area_weighted_mean,6,synthetic
2025-08-04,ESP,28.27,23.67,33.37,15.361,59.2,3.307,country_area_weighted_mean,6,synthetic
2025-08-04,POL,23.167,18.567,28.267,23.82,54.33,3.476,country_area_weighted_mean,6,synthetic
2025-08-04,HUN,25.364,20.764,30.464,18.118,56.77,3.362,country_area_weighted_mean,6,synthetic
2025-08-04,ROU,24.71,20.11,29.81,10.041,52.63,3.201,country_area_weighted_mean,6,synthetic
2025-08-04,BGR,26.257,21.657,31.357,15.832,52.38,3.317,country_area_weighted_mean,6,synthetic
2025-08-04,SRB,22.631,18.031,27.731,13.846,55.73,3.277,country_area_weighted_mean,6,synthetic
2025-08-04,UKR,27.072,22.472,32.172,9.952,56.48,3.199,country_area_weighted_mean,6,synthetic
2025-08-04,MDA,22.258,17.658,27.358,14.366,53.97,3.287,country_area_weighted_mean,6,synthetic
2025-08-04,RUS,24.555,19.955,29.655,12.344,49.17,3.247,country_area_weighted_mean,6,synthetic
2025-08-04,TUR,24.675,20.075,29.775,22.366,58.52,3.447,country_area_weighted_mean,6,synthetic
2025-08-04,GEO,28.136,23.536,33.236,27.818,56.44,3.556,country_area_weighted_mean,6,synthetic
2025-08-04,ISR,25.953,21.353,31.053,16.668,59.22,3.333,country_area_weighted_mean,6,synthetic
2025-08-04,EGY,27.885,23.285,32.985,7.736,52.44,3.155,country_area_weighted_mean,6,synthetic
2025-08-04,TUN,28.406,23.806,33.506,19.29,51.5,3.386,country_area_weighted_mean,6,synthetic
2025-08-04,MAR,27.886,23.286,32.986,8.908,52.12,3.178,country_area_weighted_mean,6,synthetic
2025-08-11,FRA,24.066,19.466,29.166,41.717,59.44,3.834,country_area_weighted_mean,6,synthetic
2025-08-11,DEU,23.432,18.832,28.532,20.238,61.48,3.405,country_area_weighted_mean,6,synthetic
2025-08-11,NLD,25.823,21.223,30.923,18.233,51.06,3.365,country_area_weighted_mean,6,synthetic
2025-08-11,BEL,23.777,19.177,28.877,23.294,57.41,3.466,country_area_weighted_mean,6,synthetic
2025-08-11,ITA,26.923,22.323,32.023,8.164,48.61,3.163,country_area_weighted_mean,6,synthetic
2025-08-11,ESP,28.405,23.805,33.505,17.885,52.57,3.358,country_area_weighted_mean,6,synthetic
2025-08-11,POL,23.536,18.936,28.636,19.605,51.92,3.392,country_area_weighted_mean,6,synthetic
2025-08-11,HUN,23.085,18.485,28.185,28.739,62.41,3.575,country_area_weighted_mean,6,synthetic
2025-08-11,ROU,24.178,19.578,29.278,12.23,52.83,3.245,country_area_weighted_mean,6,synthetic
2025-08-11,BGR,25.046,20.446,30.146,11.236,48.08,3.225,country_area_weighted_mean,6,synthetic
2025-08-11,SRB,22.842,18.242,27.942,14.916,53.41,3.298,country_area_weighted_mean,6,synthetic
2025-08-11,UKR,25.353,20.753,30.453,11.812,54.81,3.236,country_area_weighted_mean,6,synthetic
2025-08-11,MDA,25.05,20.45,30.15,15.401,54.38,3.308,country_area_weighted_mean,6,synthetic
2025-08-11,RUS,21.097,16.497,26.197,15.76,48.96,3.315,country_area_weighted_mean,6,synthetic
2025-08-11,TUR,23.458,18.858,28.558,11.019,57.56,3.22,country_area_weighted_mean,6,synthetic
2025-08-11,GEO,28.438,23.838,33.538,23.798,59.34,3.476,country_area_weighted_mean,6,synthetic
2025-08-11,ISR,27.862,23.262,32.962,16.608,54.5,3.332,country_area_weighted_mean,6,synthetic
2025-08-11,EGY,29.015,24.415,34.115,7.841,53.38,3.157,country_area_weighted_mean,6,synthetic
2025-08-11,TUN,28.193,23.593,33.293,17.173,50.54,3.343,country_area_weighted_mean,6,synthetic
2025-08-11,MAR,26.473,21.873,31.573,13.918,53.84,3.278,country_area_weighted_mean,6,synthetic
2025-08-18,FRA,22.4,17.8,27.5,18.549,53.7,3.371,country_area_weighted_mean,6,synthetic
2025-08-18,DEU,24.174,19.574,29.274,19.105,61.55,3.382,country_area_weighted_mean,6,synthetic
2025-08-18,NLD,24.923,20.323,30.023,19.052,53.16,3.381,country_area_weighted_mean,6,synthetic
2025-08-18,BEL,23.572,18.972,28.672,19.501,55.36,3.39,country_area_weighted_mean,6,synthetic
2025-08-18,ITA,27.121,22.521,32.221,9.729,49.19,3.195,country_area_weighted_mean,6,synthetic
2025-08-18,ESP,29.599,24.999,34.699,20.245,49.06,3.405,country_area_weighted_mean,6,synthetic
2025-08-18,POL,24.075,19.475,29.175,15.119,52.1,3.302,country_area_weighted_mean,6,synthetic
2025-08-18,HUN,24.577,19.977,29.677,28.904,59.14,3.578,country_area_weighted_mean,6,synthetic
2025-08-18,ROU,21.94,17.34,27.04,11.793,47.46,3.236,country_area_weighted_mean,6,synthetic
2025-08-18,BGR,24.953,20.353,30.053,19.903,51.66,3.398,country_area_weighted_mean,6,synthetic
2025-08-18,SRB,22.879,18.279,27.979,16.453,56.34,3.329,country_area_weighted_mean,6,synthetic
2025-08-18,UKR,23.54,18.94,28.64,22.418,55.93,3.448,country_area_weighted_mean,6,synthetic
2025-08-18,MDA,25.485,20.885,30.585,14.236,52.5,3.285,country_area_weighted_mean,6,synthetic
2025-08-18,RUS,19.717,15.117,24.817,14.997,48.8,3.3,country_area_weighted_mean,6,synthetic
2025-08-18,TUR,23.069,18.469,28.169,11.972,57.14,3.239,country_area_weighted_mean,6,synthetic
2025-08-18,GEO,25.644,21.044,30.744,15.74,53.46,3.315,country_area_weighted_mean,6,synthetic
2025-08-18,ISR,29.261,24.661,34.361,16.686,51.52,3.334,country_area_weighted_mean,6,synthetic
2025-08-18,EGY,27.008,22.408,32.108,5.586,51.48,3.112,country_area_weighted_mean,6,synthetic
2025-08-18,TUN,25.863,21.263,30.963,10.787,48.48,3.216,country_area_weighted_mean,6,synthetic
2025-08-18,MAR,24.835,20.235,29.935,13.692,56.97,3.274,country_area_weighted_mean,6,synthetic
2025-08-25,FRA,22.732,18.132,27.832,19.184,58.09,3.384,country_area_weighted_mean,6,synthetic
2025-08-25,DEU,21.768,17.168,26.868,21.255,60.67,3.425,country_area_weighted_mean,6,synthetic
2025-08-25,NLD,24.273,19.673,29.373,13.374,51.7,3.267,country_area_weighted_mean,6,synthetic
2025-08-25,BEL,21.435,16.835,26.535,12.764,58.04,3.255,country_area_weighted_mean,6,synthetic
2025-08-25,ITA,26.721,22.121,31.821,13.58,47.74,3.272,country_area_weighted_mean,6,synthetic
2025-08-25,ESP,29.722,25.122,34.822,21.057,51.14,3.421,country_area_weighted_mean,6,synthetic
2025-08-25,POL,21.139,16.539,26.239,19.207,55.2,3.384,country_area_weighted_mean,6,synthetic
2025-08-25,HUN,23.221,18.621,28.321,23.613,58.05,3.472,country_area_weighted_mean,6,synthetic
2025-08-25,ROU,19.052,14.452,24.152,10.483,52.69,3.21,country_area_weighted_mean,6,synthetic
2025-08-25,BGR,23.337,18.737,28.437,17.057,55.45,3.341,country_area_weighted_mean,6,synthetic
2025-08-25,SRB,24.666,20.066,29.766,19.003,55.41,3.38,country_area_weighted_mean,6,synthetic
2025-08-25,UKR,21.263,16.663,26.363,18.237,57.62,3.365,country_area_weighted_mean,6,synthetic
2025-08-25,MDA,24.903,20.303,30.003,14.169,51.48,3.283,country_area_weighted_mean,6,synthetic
2025-08-25,RUS,18.42,13.82,23.52,22.62,50.71,3.452,country_area_weighted_mean,6,synthetic
2025-08-25,TUR,24.275,19.675,29.375,13.776,51.54,3.276,country_area_weighted_mean,6,synthetic
2025-08-25,GEO,24.152,19.552,29.252,15.955,55.99,3.319,country_area_weighted_mean,6,synthetic
2025-08-25,ISR,27.53,22.93,32.63,13.386,49.26,3.268,country_area_weighted_mean,6,synthetic
2025-08-25,EGY,27.345,22.745,32.445,5.625,55.35,3.113,country_area_weighted_mean,6,synthetic
2025-08-25,TUN,24.493,19.893,29.593,24.492,52.87,3.49,country_area_weighted_mean,6,synthetic
2025-08-25,MAR,24.094,19.494,29.194,13.61,56.35,3.272,country_area_weighted_mean,6,synthetic
2025-09-01,FRA,21.527,16.927,26.627,27.169,57.34,3.543,country_area_weighted_mean,6,synthetic
2025-09-01,DEU,21.991,17.391,27.091,14.406,56.4,3.288,country_area_weighted_mean,6,synthetic
2025-09-01,NLD,22.21,17.61,27.31,13.56,53.27,3.271,country_area_weighted_mean,6,synthetic
2025-09-01,BEL,20.317,15.717,25.417,16.681,58.04,3.334,country_area_weighted_mean,6,synthetic
2025-09-01,ITA,25.384,20.784,30.484,17.625,53.26,3.353,country_area_weighted_mean,6,synthetic
2025-09-01,ESP,26.858,22.258,31.958,14.528,50.49,3.291,country_area_weighted_mean,6,synthetic
2025-09-01,POL,21.779,17.179,26.879,14.713,52.98,3.294,country_area_weighted_mean,6,synthetic
2025-09-01,HUN,21.515,16.915,26.615,14.636,54.89,3.293,country_area_weighted_mean,6,synthetic
2025-09-01,ROU,19.562,14.962,24.662,13.31,56.18,3.266,country_area_weighted_mean,6,synthetic
2025-09-01,BGR,22.079,17.479,27.179,16.021,57.42,3.32,country_area_weighted_mean,6,synthetic
2025-09-01,SRB,22.832,18.232,27.932,21.195,57.25,3.424,country_area_weighted_mean,6,synthetic
2025-09-01,UKR,20.689,16.089,25.789,13.07,57.55,3.261,country_area_weighted_mean,6,synthetic
2025-09-01,MDA,23.845,19.245,28.945,8.553,50.48,3.171,country_area_weighted_mean,6,synthetic
2025-09-01,RUS,16.782,12.182,21.882,17.215,53.94,3.344,country_area_weighted_mean,6,synthetic
2025-09-01,TUR,23.632,19.032,28.732,13.259,52.75,3.265,country_area_weighted_mean,6,synthetic
2025-09-01,GEO,22.819,18.219,27.919,20.919,56.34,3.418,country_area_weighted_mean,6,synthetic
2025-09-01,ISR,26.917,22.317,32.017,13.235,50.92,3.265,country_area_weighted_mean,6,synthetic
2025-09-01,EGY,26.026,21.426,31.126,13.216,55.44,3.264,country_area_weighted_mean,6,synthetic
2025-09-01,TUN,24.327,19.727,29.427,19.828,53.07,3.397,country_area_weighted_mean,6,synthetic
2025-09-01,MAR,25.327,20.727,30.427,14.444,56.12,3.289,country_area_weighted_mean,6,synthetic
2025-09-08,FRA,20.55,15.95,25.65,21.099,55.4,3.422,country_area_weighted_mean,6,synthetic
2025-09-08,DEU,19.954,15.354,25.054,9.286,52.63,3.186,country_area_weighted_mean,6,synthetic
2025-09-08,NLD,19.382,14.782,24.482,14.19,57.16,3.284,country_area_weighted_mean,6,synthetic
2025-09-08,BEL,17.377,12.777,22.477,17.41,63.78,3.348,country_area_weighted_mean,6,synthetic
2025-09-08,ITA,26.715,22.115,31.815,9.289,50.7,3.186,country_area_weighted_mean,6,synthetic
2025-09-08,ESP,24.76,20.16,29.86,12.828,49.94,3.257,country_area_weighted_mean,6,synthetic
2025-09-08,POL,22.984,18.384,28.084,17.592,53.37,3.352,country_area_weighted_mean,6,synthetic
2025-09-08,HUN,20.42,15.82,25.52,14.336,54.12,3.287,country_area_weighted_mean,6,synthetic
2025-09-08,ROU,19.346,14.746,24.446,10.629,55.35,3.213,country_area_weighted_mean,6,synthetic
2025-09-08,BGR,20.595,15.995,25.695,21.008,54.78,3.42,country_area_weighted_mean,6,synthetic
2025-09-08,SRB,23.658,19.058,28.758,26.391,58.31,3.528,country_area_weighted_mean,6,synthetic
2025-09-08,UKR,21.689,17.089,26.789,12.206,58.37,3.244,country_area_weighted_mean,6,synthetic
2025-09-08,MDA,22.328,17.728,27.428,8.268,60.65,3.165,country_area_weighted_mean,6,synthetic
2025-09-08,RUS,16.434,11.834,21.534,15.793,51.01,3.316,country_area_weighted_mean,6,synthetic
2025-09-08,TUR,23.251,18.651,28.351,13.025,49.61,3.26,country_area_weighted_mean,6,synthetic
2025-09-08,GEO,21.205,16.605,26.305,21.379,59.57,3.428,country_area_weighted_mean,6,synthetic
2025-09-08,ISR,24.258,19.658,29.358,18.345,52.75,3.367,country_area_weighted_mean,6,synthetic
2025-09-08,EGY,25.863,21.263,30.963,16.147,57.13,3.323,country_area_weighted_mean,6,synthetic
2025-09-08,TUN,24.645,20.045,29.745,13.816,56.21,3.276,country_area_weighted_mean,6,synthetic
2025-09-08,MAR,24.082,19.482,29.182,11.15,54.62,3.223,country_area_weighted_mean,6,synthetic
2025-09-15,FRA,17.975,13.375,23.075,23.583,56.59,3.472,country_area_weighted_mean,6,synthetic
2025-09-15,DEU,18.053,13.453,23.153,14.404,52.77,3.288,country_area_weighted_mean,6,synthetic
2025-09-15,NLD,18.165,13.565,23.265,14.012,52.45,3.28,country_area_weighted_mean,6,synthetic
2025-09-15,BEL,17.056,12.456,22.156,23.994,64.27,3.48,country_area_weighted_mean,6,synthetic
2025-09-15,ITA,25.711,21.111,30.811,9.18,55.05,3.184,country_area_weighted_mean,6,synthetic
2025-09-15,ESP,22.24,17.64,27.34,12.457,54.17,3.249,country_area_weighted_mean,6,synthetic
2025-09-15,POL,21.584,16.984,26.684,25.874,58.59,3.517,country_area_weighted_mean,6,synthetic
2025-09-15,HUN,18.458,13.858,23.558,17.579,63.09,3.352,country_area_weighted_mean,6,synthetic
2025-09-15,ROU,17.994,13.394,23.094,17.122,59.99,3.342,country_area_weighted_mean,6,synthetic
2025-09-15,BGR,21.286,16.686,26.386,19.608,54.78,3.392,country_area_weighted_mean,6,synthetic
2025-09-15,SRB,20.682,16.082,25.782,24.019,59.7,3.48,country_area_weighted_mean,6,synthetic
