item_id,board,first_seen_date,iso3,country,disease_code,n_articles_in_cluster,relevance,triage_state,data_realism
EIOS-MOCK-000801,Animal Health,2024-12-15,TUN,Tunisia,HPAI,3,0.679,under_review,mock
EIOS-MOCK-000802,Animal Health,2024-12-20,POL,Poland,HPAI,4,0.283,under_review,mock
EIOS-MOCK-000803,Animal Health,2024-12-19,TUR,Türkiye,HPAI,2,0.404,new,mock
EIOS-MOCK-000804,Animal Health,2024-12-21,EGY,Egypt,HPAI,3,0.287,under_review,mock
EIOS-MOCK-000805,Animal Health,2024-12-23,BGR,Bulgaria,HPAI,2,0.369,new,mock
EIOS-MOCK-000806,Animal Health,2024-12-25,RUS,Russian Federation,HPAI,2,0.368,new,mock
EIOS-MOCK-000807,Animal Health,2024-12-24,EGY,Egypt,HPAI,2,0.755,new,mock
EIOS-MOCK-000808,Animal Health,2025-01-03,ITA,Italy,HPAI,2,0.802,new,mock
EIOS-MOCK-000809,Animal Health,2025-01-01,ESP,Spain,HPAI,1,0.677,new,mock
EIOS-MOCK-000810,Animal Health,2025-01-04,ROU,Romania,HPAI,3,0.576,new,mock
EIOS-MOCK-000811,Animal Health,2024-12-31,UKR,Ukraine,HPAI,6,0.25,new,mock
EIOS-MOCK-000812,Animal Health,2024-12-30,TUR,Türkiye,HPAI,1,0.734,dismissed,mock
EIOS-MOCK-000813,Animal Health,2024-12-30,TUN,Tunisia,HPAI,3,0.765,dismissed,mock
EIOS-MOCK-000814,Animal Health,2025-01-11,NLD,Netherlands,HPAI,2,0.579,under_review,mock
EIOS-MOCK-000815,Animal Health,2025-01-12,ESP,Spain,HPAI,3,0.519,under_review,mock
EIOS-MOCK-000816,Animal Health,2025-01-15,NLD,Netherlands,HPAI,3,0.462,under_review,mock
EIOS-MOCK-000817,Animal Health,2025-01-17,ITA,Italy,HPAI,4,0.524,new,mock
EIOS-MOCK-000818,Animal Health,2025-01-18,SRB,Serbia,HPAI,3,0.57,new,mock
EIOS-MOCK-000819,Animal Health,2025-01-17,ISR,Israel,HPAI,3,0.207,new,mock
EIOS-MOCK-000820,Animal Health,2025-01-24,NLD,Netherlands,HPAI,2,0.83,dismissed,mock
EIOS-MOCK-000821,Animal Health,2025-01-24,ESP,Spain,HPAI,2,0.611,new,mock
EIOS-MOCK-000822,Animal Health,2025-01-26,MDA,Moldova,HPAI,3,0.448,under_review,mock
EIOS-MOCK-000823,Animal Health,2025-01-26,RUS,Russian Federation,HPAI,7,0.353,under_review,mock
EIOS-MOCK-000824,Animal Health,2025-01-28,NLD,Netherlands,HPAI,3,0.198,dismissed,mock
EIOS-MOCK-000825,Animal Health,2025-01-27,ESP,Spain,HPAI,1,0.42,new,mock
EIOS-MOCK-000826,Animal Health,2025-01-29,HUN,Hungary,HPAI,2,0.663,dismissed,mock
EIOS-MOCK-000827,Animal Health,2025-01-27,BGR,Bulgaria,HPAI,2,0.833,dismissed,mock
EIOS-MOCK-000828,Animal Health,2025-01-29,UKR,Ukraine,HPAI,4,0.197,dismissed,mock
EIOS-MOCK-000829,Animal Health,2025-02-08,NLD,Netherlands,HPAI,1,0.566,new,mock
EIOS-MOCK-000830,Animal Health,2025-02-07,ITA,Italy,HPAI,2,0.833,new,mock
EIOS-MOCK-000831,Animal Health,2025-02-08,MDA,Moldova,HPAI,2,0.334,under_review,mock
EIOS-MOCK-000832,Animal Health,2025-02-04,ISR,Israel,HPAI,4,0.255,under_review,mock
EIOS-MOCK-000833,Animal Health,2025-02-07,EGY,Egypt,HPAI,1,0.095,dismissed,mock
EIOS-MOCK-000834,Animal Health,2025-02-16,HUN,Hungary,HPAI,3,0.886,new,mock
EIOS-MOCK-000835,Animal Health,2025-02-18,DEU,Germany,HPAI,5,0.722,new,mock
EIOS-MOCK-000836,Animal Health,2025-02-17,ESP,Spain,HPAI,3,0.529,new,mock
EIOS-MOCK-000837,Animal Health,2025-02-18,BGR,Bulgaria,HPAI,4,0.66,under_review,mock
EIOS-MOCK-000838,Animal Health,2025-02-23,SRB,Serbia,HPAI,7,0.694,under_review,mock
EIOS-MOCK-000839,Animal Health,2025-02-19,RUS,Russian Federation,HPAI,5,0.541,dismissed,mock
EIOS-MOCK-000840,Animal Health,2025-02-19,MAR,Morocco,HPAI,1,0.539,dismissed,mock
EIOS-MOCK-000841,Animal Health,2025-02-24,FRA,France,HPAI,1,0.351,new,mock
EIOS-MOCK-000842,Animal Health,2025-02-25,BGR,Bulgaria,HPAI,2,0.816,new,mock
EIOS-MOCK-000843,Animal Health,2025-03-04,ESP,Spain,HPAI,6,0.789,under_review,mock
EIOS-MOCK-000844,Animal Health,2025-03-05,BGR,Bulgaria,HPAI,3,0.43,dismissed,mock
EIOS-MOCK-000845,Animal Health,2025-03-06,MAR,Morocco,HPAI,2,0.547,dismissed,mock
EIOS-MOCK-000846,Animal Health,2025-03-10,HUN,Hungary,HPAI,3,0.692,new,mock
EIOS-MOCK-000847,Animal Health,2025-03-14,BGR,Bulgaria,HPAI,4,0.487,dismissed,mock
EIOS-MOCK-000848,Animal Health,2025-03-12,SRB,Serbia,HPAI,3,0.818,under_review,mock
EIOS-MOCK-000849,Animal Health,2025-03-22,DEU,Germany,HPAI,6,0.617,under_review,mock
EIOS-MOCK-000850,Animal Health,2025-03-20,RUS,Russian Federation,HPAI,4,0.686,under_review,mock
EIOS-MOCK-000851,Animal Health,2025-03-20,ISR,Israel,HPAI,3,0.776,under_review,mock
EIOS-MOCK-000852,Animal Health,2025-03-23,MAR,Morocco,HPAI,5,0.707,under_review,mock
EIOS-MOCK-000853,Animal Health,2025-03-30,HUN,Hungary,HPAI,4,0.766,under_review,mock
EIOS-MOCK-000854,Animal Health,2025-03-24,ROU,Romania,HPAI,2,0.488,new,mock
EIOS-MOCK-000855,Animal Health,2025-03-31,FRA,France,HPAI,2,0.623,under_review,mock
EIOS-MOCK-000856,Animal Health,2025-04-01,DEU,Germany,HPAI,3,0.364,dismissed,mock
EIOS-MOCK-000857,Animal Health,2025-04-01,EGY,Egypt,HPAI,4,0.753,new,mock
EIOS-MOCK-000858,Animal Health,2025-04-02,MAR,Morocco,HPAI,2,0.598,dismissed,mock
EIOS-MOCK-000859,Animal Health,2025-04-13,FRA,France,HPAI,1,0.141,under_review,mock
EIOS-MOCK-000860,Animal Health,2025-04-12,BEL,Belgium,HPAI,4,0.637,new,mock
EIOS-MOCK-000861,Animal Health,2025-04-09,HUN,Hungary,HPAI,3,0.279,under_review,mock
EIOS-MOCK-000862,Animal Health,2025-04-12,RUS,Russian Federation,HPAI,5,0.629,dismissed,mock
EIOS-MOCK-000863,Animal Health,2025-04-10,GEO,Georgia,HPAI,2,0.62,new,mock
EIOS-MOCK-000864,Animal Health,2025-04-14,BEL,Belgium,HPAI,4,0.404,new,mock
EIOS-MOCK-000865,Animal Health,2025-04-16,POL,Poland,HPAI,5,0.207,under_review,mock
EIOS-MOCK-000866,Animal Health,2025-04-15,EGY,Egypt,HPAI,3,0.645,under_review,mock
EIOS-MOCK-000867,Animal Health,2025-04-23,ITA,Italy,HPAI,3,0.687,under_review,mock
EIOS-MOCK-000868,Animal Health,2025-04-25,ESP,Spain,HPAI,1,0.323,dismissed,mock
EIOS-MOCK-000869,Animal Health,2025-04-22,GEO,Georgia,HPAI,3,0.354,new,mock
EIOS-MOCK-000870,Animal Health,2025-04-24,ISR,Israel,HPAI,5,0.174,dismissed,mock
EIOS-MOCK-000871,Animal Health,2025-04-27,EGY,Egypt,HPAI,4,0.733,new,mock
EIOS-MOCK-000872,Animal Health,2025-04-30,FRA,France,HPAI,2,0.641,dismissed,mock
EIOS-MOCK-000873,Animal Health,2025-05-04,NLD,Netherlands,HPAI,5,0.489,new,mock
EIOS-MOCK-000874,Animal Health,2025-04-28,ROU,Romania,HPAI,3,0.352,dismissed,mock
EIOS-MOCK-000875,Animal Health,2025-04-29,RUS,Russian Federation,HPAI,5,0.274,under_review,mock
EIOS-MOCK-000876,Animal Health,2025-04-28,TUN,Tunisia,HPAI,3,0.446,dismissed,mock
EIOS-MOCK-000877,Animal Health,2025-05-05,TUR,Türkiye,HPAI,1,0.461,under_review,mock
EIOS-MOCK-000878,Animal Health,2025-05-13,TUN,Tunisia,HPAI,4,0.343,dismissed,mock
EIOS-MOCK-000879,Animal Health,2025-05-21,SRB,Serbia,HPAI,7,0.251,new,mock
EIOS-MOCK-000880,Animal Health,2025-05-22,RUS,Russian Federation,HPAI,3,0.238,new,mock
EIOS-MOCK-000881,Animal Health,2025-05-30,BGR,Bulgaria,HPAI,3,0.235,new,mock
EIOS-MOCK-000882,Animal Health,2025-05-26,ISR,Israel,HPAI,6,0.253,dismissed,mock
EIOS-MOCK-000883,Animal Health,2025-05-28,EGY,Egypt,HPAI,2,0.724,new,mock
EIOS-MOCK-000884,Animal Health,2025-05-31,TUN,Tunisia,HPAI,2,0.483,new,mock
EIOS-MOCK-000885,Animal Health,2025-06-08,FRA,France,HPAI,4,0.429,under_review,mock
EIOS-MOCK-000886,Animal Health,2025-06-02,BEL,Belgium,HPAI,1,0.909,new,mock
EIOS-MOCK-000887,Animal Health,2025-06-03,MDA,Moldova,HPAI,2,0.222,dismissed,mock
EIOS-MOCK-000888,Animal Health,2025-06-06,RUS,Russian Federation,HPAI,2,0.52,dismissed,mock
EIOS-MOCK-000889,Animal Health,2025-06-02,TUN,Tunisia,HPAI,5,0.192,new,mock
EIOS-MOCK-000890,Animal Health,2025-06-15,BEL,Belgium,HPAI,4,0.905,new,mock
EIOS-MOCK-000891,Animal Health,2025-06-12,BGR,Bulgaria,HPAI,3,0.356,new,mock
EIOS-MOCK-000892,Animal Health,2025-06-11,UKR,Ukraine,HPAI,5,0.405,under_review,mock
EIOS-MOCK-000893,Animal Health,2025-06-21,BEL,Belgium,HPAI,3,0.705,new,mock
EIOS-MOCK-000894,Animal Health,2025-06-18,RUS,Russian Federation,HPAI,2,0.139,new,mock
EIOS-MOCK-000895,Animal Health,2025-06-16,ISR,Israel,HPAI,3,0.875,new,mock
EIOS-MOCK-000896,Animal Health,2025-06-26,BEL,Belgium,HPAI,2,0.554,dismissed,mock
EIOS-MOCK-000897,Animal Health,2025-06-28,ITA,Italy,HPAI,3,0.335,dismissed,mock
EIOS-MOCK-000898,Animal Health,2025-06-25,GEO,Georgia,HPAI,9,0.487,under_review,mock
EIOS-MOCK-000899,Animal Health,2025-06-27,ISR,Israel,HPAI,3,0.38,new,mock
EIOS-MOCK-000900,Animal Health,2025-07-03,TUR,Türkiye,HPAI,3,0.667,new,mock
EIOS-MOCK-000901,Animal Health,2025-07-07,DEU,Germany,HPAI,2,0.568,dismissed,mock
EIOS-MOCK-000902,Animal Health,2025-07-08,BGR,Bulgaria,HPAI,3,0.88,under_review,mock
EIOS-MOCK-000903,Animal Health,2025-07-11,GEO,Georgia,HPAI,4,0.563,under_review,mock
EIOS-MOCK-000904,Animal Health,2025-07-16,DEU,Germany,HPAI,1,0.779,dismissed,mock
EIOS-MOCK-000905,Animal Health,2025-07-20,ROU,Romania,HPAI,4,0.565,under_review,mock
EIOS-MOCK-000906,Animal Health,2025-07-18,MDA,Moldova,HPAI,2,0.454,dismissed,mock
EIOS-MOCK-000907,Animal Health,2025-07-27,SRB,Serbia,HPAI,3,0.45,dismissed,mock
EIOS-MOCK-000908,Animal Health,2025-07-25,ISR,Israel,HPAI,3,0.549,new,mock
EIOS-MOCK-000909,Animal Health,2025-07-28,ROU,Romania,HPAI,2,0.739,new,mock
EIOS-MOCK-000910,Animal Health,2025-07-30,UKR,Ukraine,HPAI,4,0.919,dismissed,mock
EIOS-MOCK-000911,Animal Health,2025-07-29,RUS,Russian Federation,HPAI,4,0.287,under_review,mock
EIOS-MOCK-000912,Animal Health,2025-08-04,FRA,France,HPAI,2,0.608,dismissed,mock
EIOS-MOCK-000913,Animal Health,2025-08-06,UKR,Ukraine,HPAI,2,0.186,under_review,mock
EIOS-MOCK-000914,Animal Health,2025-08-17,BEL,Belgium,HPAI,5,0.703,under_review,mock
EIOS-MOCK-000915,Animal Health,2025-08-12,HUN,Hungary,HPAI,5,0.493,new,mock
EIOS-MOCK-000916,Animal Health,2025-08-17,GEO,Georgia,HPAI,2,0.737,new,mock
EIOS-MOCK-000917,Animal Health,2025-08-16,ISR,Israel,HPAI,3,0.484,dismissed,mock
EIOS-MOCK-000918,Animal Health,2025-08-24,FRA,France,HPAI,6,0.81,dismissed,mock
EIOS-MOCK-000919,Animal Health,2025-08-18,DEU,Germany,HPAI,4,0.604,under_review,mock
EIOS-MOCK-000920,Animal Health,2025-08-19,GEO,Georgia,HPAI,6,0.631,dismissed,mock
EIOS-MOCK-000921,Animal Health,2025-08-29,FRA,France,HPAI,6,0.375,dismissed,mock
EIOS-MOCK-000922,Animal Health,2025-08-27,NLD,Netherlands,HPAI,3,0.256,new,mock
EIOS-MOCK-000923,Animal Health,2025-08-25,BEL,Belgium,HPAI,5,0.173,new,mock
EIOS-MOCK-000924,Animal Health,2025-08-27,TUR,Türkiye,HPAI,3,0.626,new,mock
EIOS-MOCK-000925,Animal Health,2025-08-27,ISR,Israel,HPAI,2,0.915,new,mock
EIOS-MOCK-000926,Animal Health,2025-09-07,DEU,Germany,HPAI,3,0.642,new,mock
EIOS-MOCK-000927,Animal Health,2025-09-07,ITA,Italy,HPAI,1,0.601,new,mock
EIOS-MOCK-000928,Animal Health,2025-09-01,UKR,Ukraine,HPAI,2,0.624,new,mock
EIOS-MOCK-000929,Animal Health,2025-09-11,NLD,Netherlands,HPAI,3,0.836,under_review,mock
EIOS-MOCK-000930,Animal Health,2025-09-13,SRB,Serbia,HPAI,9,0.503,under_review,mock
EIOS-MOCK-000931,Animal Health,2025-09-08,MAR,Morocco,HPAI,2,0.732,under_review,mock
EIOS-MOCK-000932,Animal Health,2025-09-21,FRA,France,HPAI,2,0.541,under_review,mock
EIOS-MOCK-000933,Animal Health,2025-09-21,BEL,Belgium,HPAI,5,0.815,new,mock
EIOS-MOCK-000934,Animal Health,2025-09-16,BGR,Bulgaria,HPAI,3,0.434,under_review,mock
EIOS-MOCK-000935,Animal Health,2025-09-15,ISR,Israel,HPAI,4,0.672,new,mock
EIOS-MOCK-000936,Animal Health,2025-09-23,DEU,Germany,HPAI,4,0.875,dismissed,mock
EIOS-MOCK-000937,Animal Health,2025-09-24,BEL,Belgium,HPAI,5,0.143,under_review,mock
EIOS-MOCK-000938,Animal Health,2025-09-27,ITA,Italy,HPAI,3,0.034,new,mock
EIOS-MOCK-000939,Animal Health,2025-10-05,FRA,France,HPAI,7,0.407,under_review,mock
EIOS-MOCK-000940,Animal Health,2025-10-01,DEU,Germany,HPAI,3,0.793,new,mock
EIOS-MOCK-000941,Animal Health,2025-10-04,ISR,Israel,HPAI,4,0.876,under_review,mock
EIOS-MOCK-000942,Animal Health,2025-10-10,FRA,France,HPAI,4,0.506,new,mock
EIOS-MOCK-000943,Animal Health,2025-10-09,ITA,Italy,HPAI,1,0.17,under_review,mock
EIOS-MOCK-000944,Animal Health,2025-10-12,ESP,Spain,HPAI,4,0.566,new,mock
EIOS-MOCK-000945,Animal Health,2025-10-06,SRB,Serbia,HPAI,2,0.362,under_review,mock
EIOS-MOCK-000946,Animal Health,2025-10-12,TUN,Tunisia,HPAI,2,0.324,new,mock
EIOS-MOCK-000947,Animal Health,2025-10-17,BGR,Bulgaria,HPAI,3,0.72,new,mock
EIOS-MOCK-000948,Animal Health,2025-10-15,TUR,Türkiye,HPAI,4,0.594,new,mock
EIOS-MOCK-000949,Animal Health,2025-10-16,TUN,Tunisia,HPAI,4,0.679,under_review,mock
EIOS-MOCK-000950,Animal Health,2025-10-20,MDA,Moldova,HPAI,3,0.76,under_review,mock
EIOS-MOCK-000951,Animal Health,2025-11-02,ESP,Spain,HPAI,3,0.473,new,mock
EIOS-MOCK-000952,Animal Health,2025-10-30,MDA,Moldova,HPAI,2,0.697,new,mock
EIOS-MOCK-000953,Animal Health,2025-10-27,RUS,Russian Federation,HPAI,5,0.522,under_review,mock
EIOS-MOCK-000954,Animal Health,2025-10-27,ISR,Israel,HPAI,5,0.32,under_review,mock
EIOS-MOCK-000955,Animal Health,2025-11-09,NLD,Netherlands,HPAI,3,0.655,dismissed,mock
EIOS-MOCK-000956,Animal Health,2025-11-04,BEL,Belgium,HPAI,1,0.511,under_review,mock
EIOS-MOCK-000957,Animal Health,2025-11-04,ESP,Spain,HPAI,7,0.282,under_review,mock
EIOS-MOCK-000958,Animal Health,2025-11-15,FRA,France,HPAI,2,0.273,new,mock
EIOS-MOCK-000959,Animal Health,2025-11-13,SRB,Serbia,HPAI,3,0.306,under_review,mock
EIOS-MOCK-000960,Animal Health,2025-11-10,GEO,Georgia,HPAI,3,0.843,new,mock
EIOS-MOCK-000961,Animal Health,2025-11-13,TUN,Tunisia,HPAI,2,0.272,under_review,mock
EIOS-MOCK-000962,Animal Health,2025-11-22,FRA,France,HPAI,3,0.234,new,mock
EIOS-MOCK-000963,Animal Health,2025-11-21,ITA,Italy,HPAI,6,0.503,dismissed,mock
EIOS-MOCK-000964,Animal Health,2025-11-17,POL,Poland,HPAI,2,0.306,under_review,mock
EIOS-MOCK-000965,Animal Health,2025-11-23,BGR,Bulgaria,HPAI,2,0.505,under_review,mock
EIOS-MOCK-000966,Animal Health,2025-11-28,BGR,Bulgaria,HPAI,2,0.615,dismissed,mock
EIOS-MOCK-000967,Animal Health,2025-11-25,UKR,Ukraine,HPAI,2,0.67,under_review,mock
EIOS-MOCK-000968,Animal Health,2025-11-29,TUR,Türkiye,HPAI,2,0.549,new,mock
EIOS-MOCK-000969,Animal Health,2025-11-24,TUN,Tunisia,HPAI,5,0.263,under_review,mock
EIOS-MOCK-000970,Animal Health,2025-12-14,ISR,Israel,HPAI,2,0.686,new,mock
EIOS-MOCK-000971,Animal Health,2025-12-17,MAR,Morocco,HPAI,4,0.696,dismissed,mock
EIOS-MOCK-000972,Animal Health,2025-12-27,ESP,Spain,HPAI,6,0.723,under_review,mock
EIOS-MOCK-000973,Animal Health,2025-12-24,POL,Poland,HPAI,3,0.567,under_review,mock
EIOS-MOCK-000974,Animal Health,2025-12-22,ROU,Romania,HPAI,1,0.441,new,mock
EIOS-MOCK-000975,Animal Health,2025-12-28,EGY,Egypt,HPAI,2,0.585,dismissed,mock
EIOS-MOCK-000980,Animal Health,2020-01-06,ROU,Romania,ASF,3,0.528,under_review,mock
EIOS-MOCK-000981,Animal Health,2020-01-11,GEO,Georgia,ASF,2,0.917,dismissed,mock
EIOS-MOCK-000982,Animal Health,2020-01-10,MAR,Morocco,ASF,3,0.679,under_review,mock
EIOS-MOCK-000983,Animal Health,2020-01-15,DEU,Germany,ASF,10,0.451,under_review,mock
EIOS-MOCK-000984,Animal Health,2020-01-18,EGY,Egypt,ASF,5,0.943,dismissed,mock
EIOS-MOCK-000985,Animal Health,2020-01-17,MAR,Morocco,ASF,5,0.603,new,mock
EIOS-MOCK-000986,Animal Health,2020-01-24,FRA,France,ASF,4,0.456,new,mock
EIOS-MOCK-000987,Animal Health,2020-01-24,DEU,Germany,ASF,2,0.687,under_review,mock
EIOS-MOCK-000988,Animal Health,2020-01-26,ISR,Israel,ASF,4,0.215,dismissed,mock
EIOS-MOCK-000989,Animal Health,2020-01-26,EGY,Egypt,ASF,4,0.235,under_review,mock
EIOS-MOCK-000990,Animal Health,2020-02-02,UKR,Ukraine,ASF,4,0.448,dismissed,mock
EIOS-MOCK-000991,Animal Health,2020-01-28,RUS,Russian Federation,ASF,4,0.397,new,mock
EIOS-MOCK-000992,Animal Health,2020-01-31,TUN,Tunisia,ASF,4,0.492,under_review,mock
EIOS-MOCK-000993,Animal Health,2020-02-02,MAR,Morocco,ASF,3,0.512,under_review,mock
EIOS-MOCK-000994,Animal Health,2020-02-12,ITA,Italy,ASF,4,0.779,under_review,mock
EIOS-MOCK-000995,Animal Health,2020-02-13,RUS,Russian Federation,ASF,1,0.647,new,mock
EIOS-MOCK-000996,Animal Health,2020-02-17,FRA,France,ASF,3,0.625,dismissed,mock
EIOS-MOCK-000997,Animal Health,2020-02-23,NLD,Netherlands,ASF,3,0.604,new,mock
EIOS-MOCK-000998,Animal Health,2020-02-18,SRB,Serbia,ASF,3,0.28,new,mock
EIOS-MOCK-000999,Animal Health,2020-02-21,GEO,Georgia,ASF,5,0.749,new,mock
EIOS-MOCK-001000,Animal Health,2020-02-27,ITA,Italy,ASF,6,0.275,new,mock
EIOS-MOCK-001001,Animal Health,2020-02-27,ESP,Spain,ASF,1,0.286,under_review,mock
EIOS-MOCK-001002,Animal Health,2020-03-03,MAR,Morocco,ASF,2,0.497,new,mock
EIOS-MOCK-001003,Animal Health,2020-03-09,FRA,France,ASF,5,0.726,new,mock
EIOS-MOCK-001004,Animal Health,2020-03-15,UKR,Ukraine,ASF,1,0.803,new,mock
EIOS-MOCK-001005,Animal Health,2020-03-22,ISR,Israel,ASF,6,0.536,new,mock
EIOS-MOCK-001006,Animal Health,2020-03-28,FRA,France,ASF,3,0.714,dismissed,mock
EIOS-MOCK-001007,Animal Health,2020-03-26,ITA,Italy,ASF,4,0.64,new,mock
EIOS-MOCK-001008,Animal Health,2020-03-25,BGR,Bulgaria,ASF,4,0.639,dismissed,mock
EIOS-MOCK-001009,Animal Health,2020-03-23,EGY,Egypt,ASF,3,0.724,new,mock
EIOS-MOCK-001010,Animal Health,2020-04-05,FRA,France,ASF,2,0.588,new,mock
EIOS-MOCK-001011,Animal Health,2020-04-05,BEL,Belgium,ASF,5,0.676,new,mock
EIOS-MOCK-001012,Animal Health,2020-04-02,ITA,Italy,ASF,3,0.558,dismissed,mock
EIOS-MOCK-001013,Animal Health,2020-03-31,ROU,Romania,ASF,3,0.774,dismissed,mock
EIOS-MOCK-001014,Animal Health,2020-04-06,DEU,Germany,ASF,1,0.748,dismissed,mock
EIOS-MOCK-001015,Animal Health,2020-04-07,POL,Poland,ASF,2,0.212,dismissed,mock
EIOS-MOCK-001016,Animal Health,2020-04-09,TUN,Tunisia,ASF,6,0.673,dismissed,mock
EIOS-MOCK-001017,Animal Health,2020-04-14,HUN,Hungary,ASF,1,0.235,new,mock
EIOS-MOCK-001018,Animal Health,2020-04-15,EGY,Egypt,ASF,4,0.298,under_review,mock
EIOS-MOCK-001019,Animal Health,2020-04-25,FRA,France,ASF,5,0.543,new,mock
EIOS-MOCK-001020,Animal Health,2020-04-26,MDA,Moldova,ASF,8,0.247,under_review,mock
EIOS-MOCK-001021,Animal Health,2020-04-21,TUN,Tunisia,ASF,3,0.494,dismissed,mock
EIOS-MOCK-001022,Animal Health,2020-04-28,ITA,Italy,ASF,4,0.572,new,mock
EIOS-MOCK-001023,Animal Health,2020-05-01,GEO,Georgia,ASF,2,0.496,new,mock
EIOS-MOCK-001024,Animal Health,2020-05-07,NLD,Netherlands,ASF,4,0.391,new,mock
EIOS-MOCK-001025,Animal Health,2020-05-04,ITA,Italy,ASF,3,0.467,dismissed,mock
EIOS-MOCK-001026,Animal Health,2020-05-06,ISR,Israel,ASF,3,0.119,new,mock
EIOS-MOCK-001027,Animal Health,2020-05-09,EGY,Egypt,ASF,4,0.102,under_review,mock
EIOS-MOCK-001028,Animal Health,2020-05-19,DEU,Germany,ASF,4,0.203,new,mock
EIOS-MOCK-001029,Animal Health,2020-05-19,MDA,Moldova,ASF,2,0.496,dismissed,mock
EIOS-MOCK-001030,Animal Health,2020-05-27,UKR,Ukraine,ASF,2,0.703,dismissed,mock
EIOS-MOCK-001031,Animal Health,2020-05-28,ISR,Israel,ASF,3,0.438,dismissed,mock
EIOS-MOCK-001032,Animal Health,2020-05-31,MAR,Morocco,ASF,5,0.484,new,mock
EIOS-MOCK-001033,Animal Health,2020-06-06,POL,Poland,ASF,2,0.767,under_review,mock
EIOS-MOCK-001034,Animal Health,2020-06-07,UKR,Ukraine,ASF,4,0.59,new,mock
EIOS-MOCK-001035,Animal Health,2020-06-01,TUN,Tunisia,ASF,4,0.858,dismissed,mock
EIOS-MOCK-001036,Animal Health,2020-06-09,ESP,Spain,ASF,3,0.145,new,mock
EIOS-MOCK-001037,Animal Health,2020-06-09,ROU,Romania,ASF,3,0.729,new,mock
EIOS-MOCK-001038,Animal Health,2020-06-15,SRB,Serbia,ASF,3,0.783,under_review,mock
EIOS-MOCK-001039,Animal Health,2020-06-19,UKR,Ukraine,ASF,4,0.393,dismissed,mock
EIOS-MOCK-001040,Animal Health,2020-06-27,SRB,Serbia,ASF,5,0.258,new,mock
EIOS-MOCK-001041,Animal Health,2020-06-22,TUR,Türkiye,ASF,1,0.351,under_review,mock
EIOS-MOCK-001042,Animal Health,2020-06-27,GEO,Georgia,ASF,2,0.545,new,mock
EIOS-MOCK-001043,Animal Health,2020-06-30,SRB,Serbia,ASF,3,0.733,new,mock
EIOS-MOCK-001044,Animal Health,2020-06-29,GEO,Georgia,ASF,3,0.464,new,mock
EIOS-MOCK-001045,Animal Health,2020-07-10,BEL,Belgium,ASF,4,0.927,new,mock
EIOS-MOCK-001046,Animal Health,2020-07-08,ITA,Italy,ASF,4,0.682,new,mock
EIOS-MOCK-001047,Animal Health,2020-07-07,HUN,Hungary,ASF,4,0.714,new,mock
EIOS-MOCK-001048,Animal Health,2020-07-12,UKR,Ukraine,ASF,3,0.374,dismissed,mock
EIOS-MOCK-001049,Animal Health,2020-07-07,MDA,Moldova,ASF,3,0.235,new,mock
EIOS-MOCK-001050,Animal Health,2020-07-06,ISR,Israel,ASF,3,0.752,new,mock
EIOS-MOCK-001051,Animal Health,2020-07-18,FRA,France,ASF,5,0.385,dismissed,mock
EIOS-MOCK-001052,Animal Health,2020-07-15,POL,Poland,ASF,5,0.561,new,mock
EIOS-MOCK-001053,Animal Health,2020-07-17,RUS,Russian Federation,ASF,4,0.627,new,mock
EIOS-MOCK-001054,Animal Health,2020-07-21,BEL,Belgium,ASF,4,0.252,new,mock
EIOS-MOCK-001055,Animal Health,2020-07-21,HUN,Hungary,ASF,1,0.241,under_review,mock
EIOS-MOCK-001056,Animal Health,2020-07-23,SRB,Serbia,ASF,2,0.737,dismissed,mock
EIOS-MOCK-001057,Animal Health,2020-07-24,RUS,Russian Federation,ASF,4,0.705,new,mock
EIOS-MOCK-001058,Animal Health,2020-07-22,TUR,Türkiye,ASF,4,0.527,new,mock
EIOS-MOCK-001059,Animal Health,2020-07-22,GEO,Georgia,ASF,3,0.113,dismissed,mock
EIOS-MOCK-001060,Animal Health,2020-07-23,TUN,Tunisia,ASF,1,0.208,new,mock
EIOS-MOCK-001061,Animal Health,2020-07-30,FRA,France,ASF,4,0.227,new,mock
EIOS-MOCK-001062,Animal Health,2020-07-30,BGR,Bulgaria,ASF,6,0.358,dismissed,mock
EIOS-MOCK-001063,Animal Health,2020-08-02,MDA,Moldova,ASF,2,0.249,under_review,mock
EIOS-MOCK-001064,Animal Health,2020-08-01,GEO,Georgia,ASF,2,0.546,under_review,mock
EIOS-MOCK-001065,Animal Health,2020-07-31,ISR,Israel,ASF,2,0.811,under_review,mock
EIOS-MOCK-001066,Animal Health,2020-08-06,BEL,Belgium,ASF,2,0.202,under_review,mock
EIOS-MOCK-001067,Animal Health,2020-08-03,ROU,Romania,ASF,3,0.418,new,mock
EIOS-MOCK-001068,Animal Health,2020-08-09,BGR,Bulgaria,ASF,2,0.389,new,mock
EIOS-MOCK-001069,Animal Health,2020-08-07,SRB,Serbia,ASF,1,0.171,under_review,mock
EIOS-MOCK-001070,Animal Health,2020-08-09,RUS,Russian Federation,ASF,3,0.442,new,mock
EIOS-MOCK-001071,Animal Health,2020-08-11,NLD,Netherlands,ASF,3,0.353,under_review,mock
EIOS-MOCK-001072,Animal Health,2020-08-16,EGY,Egypt,ASF,4,0.73,new,mock
